data,label
C:\Users\piotr\Python\rehabnet\dataset\805c101c.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\9629fc8b.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\ea277546.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\d997d687.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\a524a433.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\6b3fd46e.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\39668d70.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\76f6cf1f.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\5b57b816.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\6b91363c.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\0a491aa3.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\d45a9491.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\b6f366aa.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\48d900e2.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\1313fbc7.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\1a263391.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\01a45764.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\e9e9cce8.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\ccd6af4a.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\f0c92b11.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\8237c30c.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\8da23612.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\bbc42407.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\3847037b.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\79fb0a31.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\a63a7b20.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\b95c4b59.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\6a3df2d2.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\b4fe9948.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\ec435d01.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\e0effebb.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\cb22bed6.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\6e150f02.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\37f64a2c.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\2b759c5d.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\92fa4eef.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\1673527b.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\cab505aa.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\a18b8a31.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\43d15265.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\073f0e4b.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\a58d1c6a.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\e90a4d6f.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\b1ced11c.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\bf2268ce.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\617389e7.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\8ba529cc.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\237a58da.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\3ec932b1.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\2c6b0dd5.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\10534741.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\ce3fea12.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\a2927bd1.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\2ab01364.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\efe10e2e.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\21414062.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\62f39973.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\34068d02.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\3d840260.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\e170f7fc.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\010c5004.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\3bf02121.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\8b70ecd2.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\1be35259.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\ca95a295.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\f841e62c.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\e416d628.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\8f6f84d5.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\b5f2408d.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\362c64c3.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\a763a4db.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\8c66862f.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\fe500626.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\e50739c9.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\6be84c0c.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\48f9efd7.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\92df3fe4.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\88aa5fa3.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\7ef537a6.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\c6b30013.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\6777c58f.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\5e55bc2b.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\09768c92.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\51537833.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\42ca27b8.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\15e33e6a.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\16329ef5.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\dae5702c.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\ca6fca83.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\4bdd8cae.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\16b9ef6c.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\09195c9c.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\ab67359b.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\86abcad7.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\42387744.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\30b4854f.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\7fb09eea.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\53019cbc.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\9e9519f1.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\7759aeef.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\ffda6859.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\416ea756.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\11a4d3c8.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\3faef98b.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\8c199ede.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\69b37160.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\43374265.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\cbdfec0e.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\86e40238.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\a863d676.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\f139396c.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\0b076308.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\ce943d5f.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\c4fb2645.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\e8cadd72.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\3f7a9fff.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\42ee42be.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\61dfc0bc.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\81b57ea6.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\f5b02687.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\fe65f381.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\b0ee22d0.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\434abe5f.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\38fc3d42.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\37959d9b.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\7c9fbb54.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\538d28dd.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\4b6dac76.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\aa21fce9.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\b62da995.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\78c15857.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\4ed59798.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\eb042109.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\101e4356.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\cb422c60.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\a2ff8361.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\7cdec0b9.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\2d84c730.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\17cc484e.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\b1e5e15b.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\6798daa6.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\46484755.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\55bcae93.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\60b93491.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\636e20b7.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\bb270dec.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\89e54f4b.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\4acce236.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\2e6d0516.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\34174dd7.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\bb9edc74.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\d105dd18.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\07e59815.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\8bd04162.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\30ae248c.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\abd96d63.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\0def28c0.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\ac217e9c.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\2220d40a.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\7a802e8f.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\ba19de05.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\05e91d76.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\01c15657.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\f3f34ef9.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\534f7273.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\9b4e0fed.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\3de2914a.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\00549aef.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\808d48c0.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\4211641e.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\5724a1e5.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\04aa82ae.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\0d8dd18a.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\c54a6469.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\1644f884.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\a7c5ce3f.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\53116120.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\34f5124d.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\00e32465.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\35898803.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\1a7f7b9f.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\fb554caf.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\e7496f29.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\ee25287d.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\bb808fda.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\bbc05468.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\e5ff1964.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\db38dcb0.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\4093a003.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\98a59c30.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\a28deb6f.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\32aa2715.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\4d773625.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\b53a76cf.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\0ce63e47.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\7c44010f.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\25b46ecc.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\1f61f9ef.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\00944d34.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\c2a9fd05.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\2a9edc48.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\18b705db.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\fbee545f.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\0f10c640.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\111eac73.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\6d5b7ca7.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\ce37d696.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\6d362bee.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\01017315.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\faa47ca2.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\6c45c1d2.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\cb9f9be8.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\5fa7c8d7.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\4cfc0a0a.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\565d0cc1.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\c13540a5.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\8d167ec0.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\d69d9313.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\6fea3002.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\c9fe161e.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\cf259b71.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\4f9a8e6b.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\eef602dc.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\09173938.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\804049a4.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\8be0d1ba.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\920b4889.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\3fe1641d.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\778c0378.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\ff450108.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\b5ffc240.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\a5db360f.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\33489a10.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\2e034e9d.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\5194269d.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\50fcf041.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\ab337a22.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\84984818.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\affc2b8f.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\3b611ba9.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\0401302c.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\634bd280.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\a5b2d5ce.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\9e7b9391.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\b5cdbc86.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\73e36995.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\8c6a9ab6.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\d16de147.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\34b44219.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\0fe65ab3.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\1cdd36ba.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\8a43e4d0.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\d2e25e7d.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\743377d4.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\513829a9.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\e1818bb5.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\9e5a776b.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\b2ec8d09.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\cd331457.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\73dffef5.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\6767ba5e.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\a6b466df.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\caac4101.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\53688f8e.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\523ca0d5.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\5e6b724d.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\1f71e2e8.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\eaa1ce88.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\ff13ab56.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\3b65d0b5.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\dea36d54.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\36401408.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\e7fdffdf.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\b3c5d409.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\f6dffd9b.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\bd9b8a85.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\b400b3a2.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\a46a9811.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\ca9723f0.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\23e09cb4.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\ad9da068.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\42e41fd5.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\d968ec69.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\9d17faba.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\9efbf164.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\26179331.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\87313d2e.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\c516ede1.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\dd9b7a57.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\8c553c08.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\d0bca98b.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\06a991c8.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\d9d90cf2.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\092a02ec.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\c281e176.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\2c422848.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\0465da6b.npy,WS
C:\Users\piotr\Python\rehabnet\dataset\52c1418e.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\63ebf00f.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\a8cc4047.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\4464399d.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\42b70ee0.npy,WU
C:\Users\piotr\Python\rehabnet\dataset\4eb5ef4c.npy,WU
C:\Users\piotr\Python\rehabnet\dataset\0fdcd9dd.npy,WU
C:\Users\piotr\Python\rehabnet\dataset\ffb8c704.npy,WU
C:\Users\piotr\Python\rehabnet\dataset\9ca39ed7.npy,WU
C:\Users\piotr\Python\rehabnet\dataset\63438b04.npy,WU
C:\Users\piotr\Python\rehabnet\dataset\a4ec2a1a.npy,WU
C:\Users\piotr\Python\rehabnet\dataset\34d4e0dc.npy,WU
C:\Users\piotr\Python\rehabnet\dataset\42ed2cdd.npy,WU
C:\Users\piotr\Python\rehabnet\dataset\d8e23ace.npy,WU
C:\Users\piotr\Python\rehabnet\dataset\88a5f889.npy,WU
C:\Users\piotr\Python\rehabnet\dataset\d2024233.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\cb44aafe.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\a2968353.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\917d0827.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\e5ae05c0.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\4cb2ae67.npy,WU
C:\Users\piotr\Python\rehabnet\dataset\b345a775.npy,WU
C:\Users\piotr\Python\rehabnet\dataset\0fc7cf6a.npy,WU
C:\Users\piotr\Python\rehabnet\dataset\623f32d7.npy,WU
C:\Users\piotr\Python\rehabnet\dataset\ac27fabc.npy,WU
C:\Users\piotr\Python\rehabnet\dataset\38159d86.npy,WU
C:\Users\piotr\Python\rehabnet\dataset\b4fe1696.npy,WU
C:\Users\piotr\Python\rehabnet\dataset\3674fadc.npy,WU
C:\Users\piotr\Python\rehabnet\dataset\f4e83b54.npy,WU
C:\Users\piotr\Python\rehabnet\dataset\e13d3b9d.npy,WU
C:\Users\piotr\Python\rehabnet\dataset\c83f5b9b.npy,WU
C:\Users\piotr\Python\rehabnet\dataset\5a73a602.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\b1a3cdda.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\0ec57fde.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\08b9add9.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\01e5b090.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\454681a0.npy,WU
C:\Users\piotr\Python\rehabnet\dataset\c32c4f9b.npy,WU
C:\Users\piotr\Python\rehabnet\dataset\4172b7c3.npy,WU
C:\Users\piotr\Python\rehabnet\dataset\756ae972.npy,WU
C:\Users\piotr\Python\rehabnet\dataset\66de66a4.npy,WU
C:\Users\piotr\Python\rehabnet\dataset\ee6d9744.npy,WU
C:\Users\piotr\Python\rehabnet\dataset\66b784e7.npy,WU
C:\Users\piotr\Python\rehabnet\dataset\7e7c23b4.npy,WU
C:\Users\piotr\Python\rehabnet\dataset\491e5be3.npy,WU
C:\Users\piotr\Python\rehabnet\dataset\48b5a63c.npy,WU
C:\Users\piotr\Python\rehabnet\dataset\044b8c3a.npy,WU
C:\Users\piotr\Python\rehabnet\dataset\094aab28.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\ccc91ec2.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\b3ec5e41.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\0c063e3a.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\c5a1c735.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\a8691bd3.npy,WU
C:\Users\piotr\Python\rehabnet\dataset\8756eb2c.npy,WU
C:\Users\piotr\Python\rehabnet\dataset\207dbbe5.npy,WU
C:\Users\piotr\Python\rehabnet\dataset\073a6a21.npy,WU
C:\Users\piotr\Python\rehabnet\dataset\44daaf1d.npy,WU
C:\Users\piotr\Python\rehabnet\dataset\9d0cff6c.npy,WU
C:\Users\piotr\Python\rehabnet\dataset\f844c092.npy,WU
C:\Users\piotr\Python\rehabnet\dataset\2f810324.npy,WU
C:\Users\piotr\Python\rehabnet\dataset\aa439d80.npy,WU
C:\Users\piotr\Python\rehabnet\dataset\14b68718.npy,WU
C:\Users\piotr\Python\rehabnet\dataset\fb6466fe.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\ea5d73a0.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\101680e2.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\8b190fcb.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\6c7156da.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\e2244811.npy,WU
C:\Users\piotr\Python\rehabnet\dataset\7960713b.npy,WU
C:\Users\piotr\Python\rehabnet\dataset\f1956309.npy,WU
C:\Users\piotr\Python\rehabnet\dataset\010449f2.npy,WU
C:\Users\piotr\Python\rehabnet\dataset\4de28a50.npy,WU
C:\Users\piotr\Python\rehabnet\dataset\49d0da13.npy,WU
C:\Users\piotr\Python\rehabnet\dataset\8a9adeda.npy,WU
C:\Users\piotr\Python\rehabnet\dataset\eefe947b.npy,WU
C:\Users\piotr\Python\rehabnet\dataset\d7855409.npy,WU
C:\Users\piotr\Python\rehabnet\dataset\3b35c3f6.npy,WU
C:\Users\piotr\Python\rehabnet\dataset\966f730a.npy,WU
C:\Users\piotr\Python\rehabnet\dataset\4c43d967.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\b5c0cf35.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\41691ffc.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\682d5277.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\c7836a8c.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\717a54d1.npy,WU
C:\Users\piotr\Python\rehabnet\dataset\9980cb82.npy,WU
C:\Users\piotr\Python\rehabnet\dataset\633a7cc9.npy,WU
C:\Users\piotr\Python\rehabnet\dataset\3fdbd5c0.npy,WU
C:\Users\piotr\Python\rehabnet\dataset\fe65dc50.npy,WU
C:\Users\piotr\Python\rehabnet\dataset\aa7c253e.npy,WU
C:\Users\piotr\Python\rehabnet\dataset\2a54e0a4.npy,WU
C:\Users\piotr\Python\rehabnet\dataset\5954e02e.npy,WU
